Escenario,Falla,Generador,barra,tipo,Cvar,Pmin,Pmax,Pmax_eff,PG_0,RES_UP,PG_S,DPG
m2-d19-h18,multiple Wind zona norte sic,Cardones_Diesel,Cardones,diesel,218.9251734,68.6,149.9,149.9,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sing centro,Cardones_Diesel,Cardones,diesel,218.9251734,68.6,149.9,149.9,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sur,Cardones_Diesel,Cardones,diesel,218.9251734,68.6,149.9,149.9,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona viii region,Cardones_Diesel,Cardones,diesel,218.9251734,68.6,149.9,149.9,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona sur centro sing,Cardones_Diesel,Cardones,diesel,218.9251734,68.6,149.9,149.9,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona centro,Cardones_Diesel,Cardones,diesel,218.9251734,68.6,149.9,149.9,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte sing,Cardones_Diesel,Cardones,diesel,218.9251734,68.6,149.9,149.9,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona iv region,Cardones_Diesel,Cardones,diesel,218.9251734,68.6,149.9,149.9,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte chico,Guacolda_01,Maitencillo,coal,37.00069,56.4,141,141,141.0,0.0,141.0,0.0
m2-d19-h18,multiple PV zona norte del sic,Guacolda_01,Maitencillo,coal,37.00069,56.4,141,141,141.0,0.0,141.0,0.0
m2-d19-h18,multiple Wind zona norte sic,Guacolda_01,Maitencillo,coal,37.00069,56.4,141,141,141.0,0.0,141.0,0.0
m2-d19-h18,multiple Wind zona sing centro,Guacolda_01,Maitencillo,coal,37.00069,56.4,141,141,141.0,0.0,141.0,0.0
m2-d19-h18,multiple Wind zona sur,Guacolda_01,Maitencillo,coal,37.00069,56.4,141,141,141.0,0.0,141.0,0.0
m2-d19-h18,multiple Wind zona viii region,Guacolda_01,Maitencillo,coal,37.00069,56.4,141,141,141.0,0.0,141.0,0.0
m2-d19-h18,multiple PV zona sur centro sing,Guacolda_01,Maitencillo,coal,37.00069,56.4,141,141,141.0,0.0,141.0,0.0
m2-d19-h18,multiple PV zona centro,Guacolda_01,Maitencillo,coal,37.00069,56.4,141,141,141.0,0.0,141.0,0.0
m2-d19-h18,multiple PV zona norte sing,Guacolda_01,Maitencillo,coal,37.00069,56.4,141,141,141.0,0.0,141.0,0.0
m2-d19-h18,multiple Wind zona iv region,Guacolda_01,Maitencillo,coal,37.00069,56.4,141,141,141.0,0.0,141.0,0.0
m2-d19-h18,multiple PV zona norte chico,NTO2,Crucero-Encuentro,coal,35.7323,55.8,125.8,125.8,125.8,0.0,125.8,0.0
m2-d19-h18,multiple PV zona norte del sic,NTO2,Crucero-Encuentro,coal,35.7323,55.8,125.8,125.8,125.8,0.0,125.8,0.0
m2-d19-h18,multiple Wind zona norte sic,NTO2,Crucero-Encuentro,coal,35.7323,55.8,125.8,125.8,125.8,0.0,125.8,0.0
m2-d19-h18,multiple Wind zona sing centro,NTO2,Crucero-Encuentro,coal,35.7323,55.8,125.8,125.8,125.8,0.0,125.8,0.0
m2-d19-h18,multiple Wind zona sur,NTO2,Crucero-Encuentro,coal,35.7323,55.8,125.8,125.8,125.8,0.0,125.8,0.0
m2-d19-h18,multiple Wind zona viii region,NTO2,Crucero-Encuentro,coal,35.7323,55.8,125.8,125.8,125.8,0.0,125.8,0.0
m2-d19-h18,multiple PV zona sur centro sing,NTO2,Crucero-Encuentro,coal,35.7323,55.8,125.8,125.8,125.8,0.0,125.8,0.0
m2-d19-h18,multiple PV zona centro,NTO2,Crucero-Encuentro,coal,35.7323,55.8,125.8,125.8,125.8,0.0,125.8,0.0
m2-d19-h18,multiple PV zona norte sing,NTO2,Crucero-Encuentro,coal,35.7323,55.8,125.8,125.8,125.8,0.0,125.8,0.0
m2-d19-h18,multiple Wind zona iv region,NTO2,Crucero-Encuentro,coal,35.7323,55.8,125.8,125.8,125.8,0.0,125.8,0.0
m2-d19-h18,multiple PV zona norte chico,NTO1,Crucero-Encuentro,coal,36.08872,56.1,126.1,126.1,126.1,0.0,126.1,0.0
m2-d19-h18,multiple PV zona norte del sic,NTO1,Crucero-Encuentro,coal,36.08872,56.1,126.1,126.1,126.1,0.0,126.1,0.0
m2-d19-h18,multiple Wind zona norte sic,NTO1,Crucero-Encuentro,coal,36.08872,56.1,126.1,126.1,126.1,0.0,126.1,0.0
m2-d19-h18,multiple Wind zona sing centro,NTO1,Crucero-Encuentro,coal,36.08872,56.1,126.1,126.1,126.1,0.0,126.1,0.0
m2-d19-h18,multiple Wind zona sur,NTO1,Crucero-Encuentro,coal,36.08872,56.1,126.1,126.1,126.1,0.0,126.1,0.0
m2-d19-h18,multiple Wind zona viii region,NTO1,Crucero-Encuentro,coal,36.08872,56.1,126.1,126.1,126.1,0.0,126.1,0.0
m2-d19-h18,multiple PV zona sur centro sing,NTO1,Crucero-Encuentro,coal,36.08872,56.1,126.1,126.1,126.1,0.0,126.1,0.0
m2-d19-h18,multiple PV zona centro,NTO1,Crucero-Encuentro,coal,36.08872,56.1,126.1,126.1,126.1,0.0,126.1,0.0
m2-d19-h18,multiple PV zona norte sing,NTO1,Crucero-Encuentro,coal,36.08872,56.1,126.1,126.1,126.1,0.0,126.1,0.0
m2-d19-h18,multiple Wind zona iv region,NTO1,Crucero-Encuentro,coal,36.08872,56.1,126.1,126.1,126.1,0.0,126.1,0.0
m2-d19-h18,multiple PV zona norte chico,Proy_Hidro_Itahue_6,Itahue,Pasada,0,0,239,239,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte del sic,Proy_Hidro_Itahue_6,Itahue,Pasada,0,0,239,239,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona norte sic,Proy_Hidro_Itahue_6,Itahue,Pasada,0,0,239,239,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sing centro,Proy_Hidro_Itahue_6,Itahue,Pasada,0,0,239,239,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sur,Proy_Hidro_Itahue_6,Itahue,Pasada,0,0,239,239,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona viii region,Proy_Hidro_Itahue_6,Itahue,Pasada,0,0,239,239,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona sur centro sing,Proy_Hidro_Itahue_6,Itahue,Pasada,0,0,239,239,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona centro,Proy_Hidro_Itahue_6,Itahue,Pasada,0,0,239,239,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte sing,Proy_Hidro_Itahue_6,Itahue,Pasada,0,0,239,239,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona iv region,Proy_Hidro_Itahue_6,Itahue,Pasada,0,0,239,239,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte chico,Pasada_Valdivia-Ciruelos,Valdivia-Ciruelos,Pasada,0,0,53,12.399999992,12.4,0.0,12.4,0.0
m2-d19-h18,multiple PV zona norte del sic,Pasada_Valdivia-Ciruelos,Valdivia-Ciruelos,Pasada,0,0,53,12.399999992,12.4,0.0,12.4,0.0
m2-d19-h18,multiple Wind zona norte sic,Pasada_Valdivia-Ciruelos,Valdivia-Ciruelos,Pasada,0,0,53,12.399999992,12.4,0.0,12.4,0.0
m2-d19-h18,multiple Wind zona sing centro,Pasada_Valdivia-Ciruelos,Valdivia-Ciruelos,Pasada,0,0,53,12.399999992,12.4,0.0,12.4,0.0
m2-d19-h18,multiple Wind zona sur,Pasada_Valdivia-Ciruelos,Valdivia-Ciruelos,Pasada,0,0,53,12.399999992,12.4,0.0,12.4,0.0
m2-d19-h18,multiple Wind zona viii region,Pasada_Valdivia-Ciruelos,Valdivia-Ciruelos,Pasada,0,0,53,12.399999992,12.4,0.0,12.4,0.0
m2-d19-h18,multiple PV zona sur centro sing,Pasada_Valdivia-Ciruelos,Valdivia-Ciruelos,Pasada,0,0,53,12.399999992,12.4,0.0,12.4,0.0
m2-d19-h18,multiple PV zona centro,Pasada_Valdivia-Ciruelos,Valdivia-Ciruelos,Pasada,0,0,53,12.399999992,12.4,0.0,12.4,0.0
m2-d19-h18,multiple PV zona norte sing,Pasada_Valdivia-Ciruelos,Valdivia-Ciruelos,Pasada,0,0,53,12.399999992,12.4,0.0,12.4,0.0
m2-d19-h18,multiple Wind zona iv region,Pasada_Valdivia-Ciruelos,Valdivia-Ciruelos,Pasada,0,0,53,12.399999992,12.4,0.0,12.4,0.0
m2-d19-h18,multiple PV zona norte chico,Alfalfal2,Alto_Jahuel,Pasada,0,0,264,209.70000004800002,209.7,0.0,209.7,0.0
m2-d19-h18,multiple PV zona norte del sic,Alfalfal2,Alto_Jahuel,Pasada,0,0,264,209.70000004800002,209.7,0.0,209.7,0.0
m2-d19-h18,multiple Wind zona norte sic,Alfalfal2,Alto_Jahuel,Pasada,0,0,264,209.70000004800002,209.7,0.0,209.7,0.0
m2-d19-h18,multiple Wind zona sing centro,Alfalfal2,Alto_Jahuel,Pasada,0,0,264,209.70000004800002,209.7,0.0,209.7,0.0
m2-d19-h18,multiple Wind zona sur,Alfalfal2,Alto_Jahuel,Pasada,0,0,264,209.70000004800002,209.7,0.0,209.7,0.0
m2-d19-h18,multiple Wind zona viii region,Alfalfal2,Alto_Jahuel,Pasada,0,0,264,209.70000004800002,209.7,0.0,209.7,0.0
m2-d19-h18,multiple PV zona sur centro sing,Alfalfal2,Alto_Jahuel,Pasada,0,0,264,209.70000004800002,209.7,0.0,209.7,0.0
m2-d19-h18,multiple PV zona centro,Alfalfal2,Alto_Jahuel,Pasada,0,0,264,209.70000004800002,209.7,0.0,209.7,0.0
m2-d19-h18,multiple PV zona norte sing,Alfalfal2,Alto_Jahuel,Pasada,0,0,264,209.70000004800002,209.7,0.0,209.7,0.0
m2-d19-h18,multiple Wind zona iv region,Alfalfal2,Alto_Jahuel,Pasada,0,0,264,209.70000004800002,209.7,0.0,209.7,0.0
m2-d19-h18,multiple PV zona norte chico,Confluencia,Tinguiririca,Pasada,0,0,163.2,125.59999997759998,125.6,0.0,125.6,0.0
m2-d19-h18,multiple PV zona norte del sic,Confluencia,Tinguiririca,Pasada,0,0,163.2,125.59999997759998,125.6,0.0,125.6,0.0
m2-d19-h18,multiple Wind zona norte sic,Confluencia,Tinguiririca,Pasada,0,0,163.2,125.59999997759998,125.6,0.0,125.6,0.0
m2-d19-h18,multiple Wind zona sing centro,Confluencia,Tinguiririca,Pasada,0,0,163.2,125.59999997759998,125.6,0.0,125.6,0.0
m2-d19-h18,multiple Wind zona sur,Confluencia,Tinguiririca,Pasada,0,0,163.2,125.59999997759998,125.6,0.0,125.6,0.0
m2-d19-h18,multiple Wind zona viii region,Confluencia,Tinguiririca,Pasada,0,0,163.2,125.59999997759998,125.6,0.0,125.6,0.0
m2-d19-h18,multiple PV zona sur centro sing,Confluencia,Tinguiririca,Pasada,0,0,163.2,125.59999997759998,125.6,0.0,125.6,0.0
m2-d19-h18,multiple PV zona centro,Confluencia,Tinguiririca,Pasada,0,0,163.2,125.59999997759998,125.6,0.0,125.6,0.0
m2-d19-h18,multiple PV zona norte sing,Confluencia,Tinguiririca,Pasada,0,0,163.2,125.59999997759998,125.6,0.0,125.6,0.0
m2-d19-h18,multiple Wind zona iv region,Confluencia,Tinguiririca,Pasada,0,0,163.2,125.59999997759998,125.6,0.0,125.6,0.0
m2-d19-h18,multiple PV zona norte chico,Proy_Hidro_Charrua_17,Charrua,Pasada,0,0,171.4,171.4,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte del sic,Proy_Hidro_Charrua_17,Charrua,Pasada,0,0,171.4,171.4,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona norte sic,Proy_Hidro_Charrua_17,Charrua,Pasada,0,0,171.4,171.4,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sing centro,Proy_Hidro_Charrua_17,Charrua,Pasada,0,0,171.4,171.4,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sur,Proy_Hidro_Charrua_17,Charrua,Pasada,0,0,171.4,171.4,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona viii region,Proy_Hidro_Charrua_17,Charrua,Pasada,0,0,171.4,171.4,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona sur centro sing,Proy_Hidro_Charrua_17,Charrua,Pasada,0,0,171.4,171.4,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona centro,Proy_Hidro_Charrua_17,Charrua,Pasada,0,0,171.4,171.4,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte sing,Proy_Hidro_Charrua_17,Charrua,Pasada,0,0,171.4,171.4,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona iv region,Proy_Hidro_Charrua_17,Charrua,Pasada,0,0,171.4,171.4,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte chico,ElDiuto,Charrua,Serie,0,0,3.3,3.3,3.3,0.0,3.3,0.0
m2-d19-h18,multiple PV zona norte del sic,ElDiuto,Charrua,Serie,0,0,3.3,3.3,3.3,0.0,3.3,0.0
m2-d19-h18,multiple Wind zona norte sic,ElDiuto,Charrua,Serie,0,0,3.3,3.3,3.3,0.0,3.3,0.0
m2-d19-h18,multiple Wind zona sing centro,ElDiuto,Charrua,Serie,0,0,3.3,3.3,3.3,0.0,3.3,0.0
m2-d19-h18,multiple Wind zona sur,ElDiuto,Charrua,Serie,0,0,3.3,3.3,3.3,0.0,3.3,0.0
m2-d19-h18,multiple Wind zona viii region,ElDiuto,Charrua,Serie,0,0,3.3,3.3,3.3,0.0,3.3,0.0
m2-d19-h18,multiple PV zona sur centro sing,ElDiuto,Charrua,Serie,0,0,3.3,3.3,3.3,0.0,3.3,0.0
m2-d19-h18,multiple PV zona centro,ElDiuto,Charrua,Serie,0,0,3.3,3.3,3.3,0.0,3.3,0.0
m2-d19-h18,multiple PV zona norte sing,ElDiuto,Charrua,Serie,0,0,3.3,3.3,3.3,0.0,3.3,0.0
m2-d19-h18,multiple Wind zona iv region,ElDiuto,Charrua,Serie,0,0,3.3,3.3,3.3,0.0,3.3,0.0
m2-d19-h18,multiple PV zona norte chico,ex_PV_Pan_de_Azucar,Pan_de_Azucar,Solar,0,0,120.8,63.5000000416,63.5,0.0,12.7,-50.8
m2-d19-h18,multiple PV zona norte del sic,ex_PV_Pan_de_Azucar,Pan_de_Azucar,Solar,0,0,120.8,63.5000000416,63.5,0.0,63.5,0.0
m2-d19-h18,multiple Wind zona norte sic,ex_PV_Pan_de_Azucar,Pan_de_Azucar,Solar,0,0,120.8,63.5000000416,63.5,0.0,63.5,0.0
m2-d19-h18,multiple Wind zona sing centro,ex_PV_Pan_de_Azucar,Pan_de_Azucar,Solar,0,0,120.8,63.5000000416,63.5,0.0,63.5,0.0
m2-d19-h18,multiple Wind zona sur,ex_PV_Pan_de_Azucar,Pan_de_Azucar,Solar,0,0,120.8,63.5000000416,63.5,0.0,63.5,0.0
m2-d19-h18,multiple Wind zona viii region,ex_PV_Pan_de_Azucar,Pan_de_Azucar,Solar,0,0,120.8,63.5000000416,63.5,0.0,63.5,0.0
m2-d19-h18,multiple PV zona sur centro sing,ex_PV_Pan_de_Azucar,Pan_de_Azucar,Solar,0,0,120.8,63.5000000416,63.5,0.0,63.5,0.0
m2-d19-h18,multiple PV zona centro,ex_PV_Pan_de_Azucar,Pan_de_Azucar,Solar,0,0,120.8,63.5000000416,63.5,0.0,63.5,0.0
m2-d19-h18,multiple PV zona norte sing,ex_PV_Pan_de_Azucar,Pan_de_Azucar,Solar,0,0,120.8,63.5000000416,63.5,0.0,63.5,0.0
m2-d19-h18,multiple Wind zona iv region,ex_PV_Pan_de_Azucar,Pan_de_Azucar,Solar,0,0,120.8,63.5000000416,63.5,0.0,63.5,0.0
m2-d19-h18,multiple PV zona norte chico,Proy_PV_Etaltal,Etaltal,Solar,0,0,10000,10000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte del sic,Proy_PV_Etaltal,Etaltal,Solar,0,0,10000,10000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona norte sic,Proy_PV_Etaltal,Etaltal,Solar,0,0,10000,10000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sing centro,Proy_PV_Etaltal,Etaltal,Solar,0,0,10000,10000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sur,Proy_PV_Etaltal,Etaltal,Solar,0,0,10000,10000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona viii region,Proy_PV_Etaltal,Etaltal,Solar,0,0,10000,10000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona sur centro sing,Proy_PV_Etaltal,Etaltal,Solar,0,0,10000,10000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona centro,Proy_PV_Etaltal,Etaltal,Solar,0,0,10000,10000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte sing,Proy_PV_Etaltal,Etaltal,Solar,0,0,10000,10000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona iv region,Proy_PV_Etaltal,Etaltal,Solar,0,0,10000,10000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte chico,Proy_GNL_Los_Changos-Kapatur,Los_Changos-Kapatur,gnl,76.5,0,2000,2000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte del sic,Proy_GNL_Los_Changos-Kapatur,Los_Changos-Kapatur,gnl,76.5,0,2000,2000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona norte sic,Proy_GNL_Los_Changos-Kapatur,Los_Changos-Kapatur,gnl,76.5,0,2000,2000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sing centro,Proy_GNL_Los_Changos-Kapatur,Los_Changos-Kapatur,gnl,76.5,0,2000,2000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sur,Proy_GNL_Los_Changos-Kapatur,Los_Changos-Kapatur,gnl,76.5,0,2000,2000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona viii region,Proy_GNL_Los_Changos-Kapatur,Los_Changos-Kapatur,gnl,76.5,0,2000,2000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona sur centro sing,Proy_GNL_Los_Changos-Kapatur,Los_Changos-Kapatur,gnl,76.5,0,2000,2000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona centro,Proy_GNL_Los_Changos-Kapatur,Los_Changos-Kapatur,gnl,76.5,0,2000,2000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte sing,Proy_GNL_Los_Changos-Kapatur,Los_Changos-Kapatur,gnl,76.5,0,2000,2000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona iv region,Proy_GNL_Los_Changos-Kapatur,Los_Changos-Kapatur,gnl,76.5,0,2000,2000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte chico,Proy_Hidro_Temuco-Cautin_30,Temuco-Cautin,Pasada,0,0,227.4,227.4,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte del sic,Proy_Hidro_Temuco-Cautin_30,Temuco-Cautin,Pasada,0,0,227.4,227.4,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona norte sic,Proy_Hidro_Temuco-Cautin_30,Temuco-Cautin,Pasada,0,0,227.4,227.4,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sing centro,Proy_Hidro_Temuco-Cautin_30,Temuco-Cautin,Pasada,0,0,227.4,227.4,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sur,Proy_Hidro_Temuco-Cautin_30,Temuco-Cautin,Pasada,0,0,227.4,227.4,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona viii region,Proy_Hidro_Temuco-Cautin_30,Temuco-Cautin,Pasada,0,0,227.4,227.4,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona sur centro sing,Proy_Hidro_Temuco-Cautin_30,Temuco-Cautin,Pasada,0,0,227.4,227.4,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona centro,Proy_Hidro_Temuco-Cautin_30,Temuco-Cautin,Pasada,0,0,227.4,227.4,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte sing,Proy_Hidro_Temuco-Cautin_30,Temuco-Cautin,Pasada,0,0,227.4,227.4,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona iv region,Proy_Hidro_Temuco-Cautin_30,Temuco-Cautin,Pasada,0,0,227.4,227.4,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte chico,Proy_Wind_Pichirropulli_119,Pichirropulli,Eolico,7,0,287,287,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte del sic,Proy_Wind_Pichirropulli_119,Pichirropulli,Eolico,7,0,287,287,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona norte sic,Proy_Wind_Pichirropulli_119,Pichirropulli,Eolico,7,0,287,287,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sing centro,Proy_Wind_Pichirropulli_119,Pichirropulli,Eolico,7,0,287,287,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sur,Proy_Wind_Pichirropulli_119,Pichirropulli,Eolico,7,0,287,287,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona viii region,Proy_Wind_Pichirropulli_119,Pichirropulli,Eolico,7,0,287,287,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona sur centro sing,Proy_Wind_Pichirropulli_119,Pichirropulli,Eolico,7,0,287,287,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona centro,Proy_Wind_Pichirropulli_119,Pichirropulli,Eolico,7,0,287,287,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte sing,Proy_Wind_Pichirropulli_119,Pichirropulli,Eolico,7,0,287,287,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona iv region,Proy_Wind_Pichirropulli_119,Pichirropulli,Eolico,7,0,287,287,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte chico,ex_wind_Etaltal,Etaltal,Eolico,7,0,98.4,11.199999979200001,11.2,0.0,11.2,0.0
m2-d19-h18,multiple PV zona norte del sic,ex_wind_Etaltal,Etaltal,Eolico,7,0,98.4,11.199999979200001,11.2,0.0,11.2,0.0
m2-d19-h18,multiple Wind zona norte sic,ex_wind_Etaltal,Etaltal,Eolico,7,0,98.4,11.199999979200001,11.2,0.0,2.24,-8.959999999999999
m2-d19-h18,multiple Wind zona sing centro,ex_wind_Etaltal,Etaltal,Eolico,7,0,98.4,11.199999979200001,11.2,0.0,11.2,0.0
m2-d19-h18,multiple Wind zona sur,ex_wind_Etaltal,Etaltal,Eolico,7,0,98.4,11.199999979200001,11.2,0.0,11.2,0.0
m2-d19-h18,multiple Wind zona viii region,ex_wind_Etaltal,Etaltal,Eolico,7,0,98.4,11.199999979200001,11.2,0.0,11.2,0.0
m2-d19-h18,multiple PV zona sur centro sing,ex_wind_Etaltal,Etaltal,Eolico,7,0,98.4,11.199999979200001,11.2,0.0,11.2,0.0
m2-d19-h18,multiple PV zona centro,ex_wind_Etaltal,Etaltal,Eolico,7,0,98.4,11.199999979200001,11.2,0.0,11.2,0.0
m2-d19-h18,multiple PV zona norte sing,ex_wind_Etaltal,Etaltal,Eolico,7,0,98.4,11.199999979200001,11.2,0.0,11.2,0.0
m2-d19-h18,multiple Wind zona iv region,ex_wind_Etaltal,Etaltal,Eolico,7,0,98.4,11.199999979200001,11.2,0.0,11.2,0.0
m2-d19-h18,multiple PV zona norte chico,LosHierros1,Ancoa_220,Serie,0,0,25,0,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte del sic,LosHierros1,Ancoa_220,Serie,0,0,25,0,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona norte sic,LosHierros1,Ancoa_220,Serie,0,0,25,0,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sing centro,LosHierros1,Ancoa_220,Serie,0,0,25,0,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sur,LosHierros1,Ancoa_220,Serie,0,0,25,0,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona viii region,LosHierros1,Ancoa_220,Serie,0,0,25,0,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona sur centro sing,LosHierros1,Ancoa_220,Serie,0,0,25,0,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona centro,LosHierros1,Ancoa_220,Serie,0,0,25,0,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte sing,LosHierros1,Ancoa_220,Serie,0,0,25,0,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona iv region,LosHierros1,Ancoa_220,Serie,0,0,25,0,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte chico,CenPan_de_Azucar_Diesel,Pan_de_Azucar,diesel,180.8856707,0,80.8,80.8,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte del sic,CenPan_de_Azucar_Diesel,Pan_de_Azucar,diesel,180.8856707,0,80.8,80.8,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona norte sic,CenPan_de_Azucar_Diesel,Pan_de_Azucar,diesel,180.8856707,0,80.8,80.8,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sing centro,CenPan_de_Azucar_Diesel,Pan_de_Azucar,diesel,180.8856707,0,80.8,80.8,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sur,CenPan_de_Azucar_Diesel,Pan_de_Azucar,diesel,180.8856707,0,80.8,80.8,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona viii region,CenPan_de_Azucar_Diesel,Pan_de_Azucar,diesel,180.8856707,0,80.8,80.8,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona sur centro sing,CenPan_de_Azucar_Diesel,Pan_de_Azucar,diesel,180.8856707,0,80.8,80.8,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona centro,CenPan_de_Azucar_Diesel,Pan_de_Azucar,diesel,180.8856707,0,80.8,80.8,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte sing,CenPan_de_Azucar_Diesel,Pan_de_Azucar,diesel,180.8856707,0,80.8,80.8,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona iv region,CenPan_de_Azucar_Diesel,Pan_de_Azucar,diesel,180.8856707,0,80.8,80.8,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte chico,Proy_Carbon_Tarapaca,Tarapaca,coal,35.5,0,2000,2000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte del sic,Proy_Carbon_Tarapaca,Tarapaca,coal,35.5,0,2000,2000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona norte sic,Proy_Carbon_Tarapaca,Tarapaca,coal,35.5,0,2000,2000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sing centro,Proy_Carbon_Tarapaca,Tarapaca,coal,35.5,0,2000,2000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sur,Proy_Carbon_Tarapaca,Tarapaca,coal,35.5,0,2000,2000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona viii region,Proy_Carbon_Tarapaca,Tarapaca,coal,35.5,0,2000,2000,0.0,0.0,0.0,0.0
